#Exported for mctoolsr																								
#ASV_ID	Blank25	Blank29	CRCcr0	CRCcr0b	CRCcr0c	GGc0	GGc0b	GGc0c	GGm0	GGm0b	GGm0c	GGm3	GGm3b	GGm3c	MMg0	MMg0b	MMg0c	NRt0-diluted	NRt0	NRt0b-diluted	NRt0b	NRt0c-diluted	NRt0c	taxonomy
ASV_5824	0	0	0	0	0	0	0	0	12	13	14	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;NA;NA;NA;NA;ASV_5824
ASV_5825	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA;ASV_5825
ASV_5826	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Caenimonas;ASV_5826
ASV_5827	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;NA;NA;ASV_5827
ASV_5828	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;ASV_5828
ASV_5829	0	0	0	0	0	0	0	0	0	24	0	0	0	0	15	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Opitutus;ASV_5829
ASV_5830	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	13	0	13	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;A0839;NA;ASV_5830
ASV_5831	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	6	0	0	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;NA;NA;ASV_5831
ASV_5832	0	0	0	0	0	0	0	0	0	0	0	23	16	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Thermoactinomyces;ASV_5832
ASV_5849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;ASV_5849
ASV_5850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ASV_5850
ASV_5851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera;ASV_5851
ASV_5852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae_(Subgroup_3);Bryobacter;ASV_5852
ASV_5853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;ASV_5853
ASV_5854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;NA;NA;ASV_5854
ASV_5855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA;ASV_5855
ASV_5856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinocatenispora;ASV_5856
ASV_5857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Pirellula;ASV_5857
ASV_5858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	12	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;NA;ASV_5858
ASV_5859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;NA;ASV_5859
ASV_5860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_5860
ASV_5861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;KF-JG30-B3;NA;ASV_5861
ASV_5862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_5862
ASV_5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	19	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae_(Subgroup_3);Candidatus_Solibacter;ASV_5863
ASV_5864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	6	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);DS-100;NA;NA;ASV_5864
ASV_5865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	15	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;NA;ASV_5865
ASV_5866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	18	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;ASV_5866
ASV_5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	19	0	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;ASV_5867
ASV_5868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ASV_5868
ASV_5869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	26	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ASV_5869
ASV_5870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;NA;NA;ASV_5870
ASV_5871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Lysinimonas;ASV_5871
ASV_105	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;ASV_105
ASV_2008	0	0	0	23	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;NA;ASV_2008
ASV_2039	0	0	0	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;C0119;NA;NA;ASV_2039
ASV_2789	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_2789
ASV_350	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;ASV_350
ASV_3897	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_3897
ASV_5903	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata;ASV_5903
ASV_5904	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_5904
ASV_5905	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;NA;ASV_5905
ASV_5906	0	0	0	0	0	23	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;NA;NA;ASV_5906
ASV_5907	0	0	0	0	0	18	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae_(Subgroup_3);NA;ASV_5907
ASV_5908	0	0	0	0	0	14	11	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;ASV_5908
ASV_5909	0	0	0	0	0	12	7	7	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;ASV_5909
ASV_5910	0	0	0	0	0	11	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;NA;ASV_5910
ASV_5911	0	0	0	0	0	9	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA;ASV_5911
ASV_5912	0	0	0	0	0	9	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;ASV_5912
ASV_5913	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Holophagae;Subgroup_7;NA;NA;ASV_5913
ASV_5914	0	0	0	0	0	0	0	0	29	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata;ASV_5914
ASV_5915	0	0	0	0	0	0	0	0	23	8	0	0	0	0	7	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_5915
ASV_5916	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_5916
ASV_5917	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_5917
ASV_5918	0	0	0	0	0	0	0	0	11	0	27	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;NA;NA;ASV_5918
ASV_5919	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_5919
ASV_5920	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	15	0	0	0	14	0	Bacteria;Actinobacteria;Acidimicrobiia;IMCC26256;NA;NA;ASV_5920
ASV_5921	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Pirellula;ASV_5921
ASV_5922	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;ASV_5922
ASV_5923	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;ASV_5923
ASV_5924	0	0	0	0	0	0	0	0	0	0	0	19	10	9	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_5924
ASV_5925	0	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Zavarzinella;ASV_5925
ASV_5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;NA;NA;NA;NA;ASV_5940
ASV_5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_5941
ASV_5942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	7	0	0	0	0	0	0	0	Bacteria;NA;NA;NA;NA;NA;ASV_5942
ASV_5943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12	0	0	0	0	0	0	0	Bacteria;BRC1;NA;NA;NA;NA;ASV_5943
ASV_5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_5944
ASV_5945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;NA;ASV_5945
ASV_5946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	19	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;NA;NA;ASV_5946
ASV_5947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Lysinimonas;ASV_5947
ASV_5948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	15	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae_(Subgroup_3);Bryobacter;ASV_5948
ASV_5949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	12	0	11	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA;ASV_5949
ASV_5950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	13	0	10	0	Bacteria;Acidobacteria;Subgroup_17;NA;NA;NA;ASV_5950
ASV_5951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;ASV_5951
ASV_5952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	24	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae_(Subgroup_1);Granulicella;ASV_5952
ASV_5953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	26	0	Bacteria;Acidobacteria;Blastocatellia_(Subgroup_4);DS-100;NA;NA;ASV_5953
ASV_5954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	29	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_5954
ASV_674	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseococcus;ASV_674
ASV_965	0	0	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;NA;ASV_965
ASV_1070	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cytophagaceae;Rhodocytophaga;ASV_1070
ASV_1260	0	0	0	14	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;ASV_1260
ASV_2104	0	0	0	9	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae_(Subgroup_3);Bryobacter;ASV_2104
ASV_3285	0	0	0	0	0	0	0	4	0	0	0	14	7	0	12	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Acidimicrobiia;IMCC26256;NA;NA;ASV_3285
ASV_4441	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;ASV_4441
ASV_495	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;NA;ASV_495
ASV_5300	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	22	0	9	0	0	0	Bacteria;Armatimonadetes;NA;NA;NA;NA;ASV_5300
ASV_5974	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;NA;NA;ASV_5974
ASV_5985	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera;ASV_5985
ASV_5986	0	0	0	0	0	23	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA;ASV_5986
ASV_5987	0	0	0	0	0	20	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;NA;ASV_5987
ASV_5988	0	0	0	0	0	16	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;NA;NA;ASV_5988
ASV_5989	0	0	0	0	0	14	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_5989
ASV_5990	0	0	0	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	16	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Koribacteraceae;Candidatus_Koribacter;ASV_5990
ASV_5991	0	0	0	0	0	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Melainabacteria;Obscuribacterales;NA;NA;ASV_5991
ASV_5992	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	7	0	10	0	Bacteria;Chloroflexi;KD4-96;NA;NA;NA;ASV_5992
ASV_5993	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;NA;ASV_5993
ASV_5994	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	15	0	0	0	11	0	Bacteria;Chloroflexi;Dehalococcoidia;S085;NA;NA;ASV_5994
ASV_5995	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_5995
ASV_5996	0	0	0	0	0	0	0	0	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_5996
ASV_5997	0	0	0	0	0	0	0	0	0	0	0	23	14	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;KD4-96;NA;NA;NA;ASV_5997
ASV_5998	0	0	0	0	0	0	0	0	0	0	0	20	17	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;ASV_5998
ASV_5999	0	0	0	0	0	0	0	0	0	0	0	0	23	14	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;NA;ASV_5999
ASV_6017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;ASV_6017
ASV_6018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;NA;ASV_6018
ASV_6019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;NA;ASV_6019
ASV_6020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;HSB_OF53-F07;ASV_6020
ASV_6021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;NA;ASV_6021
ASV_6022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	6	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;JG30a-KF-32;ASV_6022
ASV_6023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	8	0	0	0	0	0	0	Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;NA;ASV_6023
ASV_6024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;1921-2;ASV_6024
ASV_6025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	8	0	0	0	0	0	0	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;NA;NA;ASV_6025
ASV_6026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	10	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Pir4_lineage;ASV_6026
ASV_6027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_6027
ASV_6028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;ASV_6028
ASV_6029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	15	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Fimbriiglobus;ASV_6029
ASV_6030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	11	0	12	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_6030
ASV_6031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_6031
ASV_750	0	0	13	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;ASV_750
ASV_91	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;ASV_91
ASV_1053	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	16	0	0	0	10	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_1053
ASV_1472	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_1472
ASV_203	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;NA;ASV_203
ASV_2774	0	0	6	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_2774
ASV_3505	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;ASV_3505
ASV_447	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa;ASV_447
ASV_562	0	0	15	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Phormidiaceae;Trichocoleus_SAG_26.92;ASV_562
ASV_6060	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;ASV_6060
ASV_6071	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera;ASV_6071
ASV_6072	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_6072
ASV_6073	0	0	0	0	0	0	0	0	28	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;ASV_6073
ASV_6074	0	0	0	0	0	0	0	0	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA;ASV_6074
ASV_6075	0	0	0	0	0	0	0	0	18	16	2	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Subgroup_6;NA;NA;NA;ASV_6075
ASV_6076	0	0	0	0	0	0	0	0	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;ASV_6076
ASV_6077	0	0	0	0	0	0	0	0	9	0	0	0	0	0	17	0	10	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_6077
